Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
68272,1007.016,398.6198542,219.9548112,1.812280677,0.83398249,68885,294.8331905,0.656663589,0.991101111,0.846018281,0.739634986,0.005838702,0.001077869,0.547059913,0.99142611,CALI
68324,1024.408,403.3133302,218.3846357,1.846802678,0.840715973,69905,294.9454503,0.7942804,0.977383592,0.818158083,0.73130598,0.005902953,0.001041467,0.534808437,0.987685654,CALI
68325,1008.586,388.1095479,227.1814888,1.708367834,0.81077781,69595,294.9476087,0.799899317,0.981751563,0.844041175,0.759959682,0.005680345,0.001168737,0.577538719,0.98664857,CALI
68330,1027.922,398.7044613,219.5707805,1.815835697,0.834696241,69292,294.9584006,0.702376547,0.986116723,0.812645178,0.739792075,0.005834984,0.001078098,0.547292314,0.99379292,CALI
68338,1004.376,383.9729287,228.4791543,1.680560005,0.803696273,69306,294.9756668,0.817195815,0.986032955,0.85129381,0.768219957,0.005618732,0.001207148,0.590161903,0.99180249,CALI
68352,1003.918,399.5254213,219.8800951,1.817014956,0.834931945,69077,295.0058802,0.783000172,0.989504466,0.852245288,0.738390762,0.005845117,0.00107181,0.545220917,0.990674561,CALI
68367,1017.312,388.0458726,228.1223267,1.701042937,0.808952045,70183,295.0382483,0.800287962,0.974124788,0.830133715,0.760317965,0.005675924,0.001170031,0.578083408,0.983344698,CALI
68374,1009.761,392.1127583,222.8151817,1.759811675,0.822861059,68994,295.0533522,0.766816948,0.991013711,0.8426819,0.752470676,0.005734823,0.001134118,0.566212118,0.996426696,CALI
68385,1010.424,385.8246689,226.7409538,1.701609976,0.809094372,69205,295.0770853,0.702313831,0.988151145,0.841711787,0.764795797,0.005641949,0.001190669,0.584912612,0.995293135,CALI
68394,992.182,377.7808445,232.6215928,1.624014521,0.787935299,69082,295.0965019,0.729536,0.990040821,0.87306219,0.781131458,0.005523596,0.001268523,0.610166355,0.99091902,CALI
68400,1003.086,380.6843,231.1731654,1.646749524,0.794505548,69457,295.1094456,0.805938494,0.984781951,0.854259127,0.775207818,0.00556556,0.001239827,0.600947161,0.989609451,CALI
68404,994.109,380.6200061,230.6562067,1.650161561,0.795463677,69150,295.1180744,0.766792216,0.989211858,0.869807907,0.775361436,0.005564295,0.001240528,0.601185356,0.992052965,CALI
68412,1000.541,382.7686783,231.4040488,1.654114006,0.796564729,69728,295.1353312,0.7699372,0.981126664,0.858761116,0.771054028,0.005595052,0.001219897,0.594524314,0.983410995,CALI
68435,1024.358,397.36528,222.357838,1.787053173,0.828776044,69877,295.1849391,0.707521323,0.979363739,0.819567274,0.742855388,0.005806463,0.001090708,0.551834127,0.986156927,CALI
68440,1016.553,396.8650159,224.8122633,1.76531747,0.824082123,70598,295.1957223,0.767660453,0.969432562,0.832261514,0.743818957,0.005798729,0.001094918,0.553266641,0.976691267,CALI
68485,992.387,383.0813168,228.2138816,1.678606552,0.803183122,69084,295.2927534,0.783401968,0.991329396,0.873862678,0.770835696,0.005593653,0.001218211,0.59418767,0.997407316,CALI
68496,991.032,385.057987,228.0131804,1.688753195,0.805825673,69171,295.3164673,0.777709653,0.990241575,0.876394652,0.766940246,0.005621613,0.001199739,0.588197341,0.993320139,CALI
68511,991.58,387.7710402,226.4845074,1.712130532,0.811705007,69130,295.3488013,0.747284031,0.991045856,0.875617945,0.761657707,0.005659982,0.00117499,0.580122463,0.993245381,CALI
68511,1014.54,393.7455185,223.5987805,1.760946628,0.823113853,69282,295.3488013,0.81370849,0.988871568,0.836434276,0.750100731,0.005747187,0.001122312,0.562651107,0.990798569,CALI
68545,1007.411,387.4447693,226.7165376,1.70893916,0.810919058,69351,295.4220787,0.78356844,0.988377961,0.848735304,0.762488236,0.005652415,0.001178546,0.58138831,0.993557251,CALI
68551,991.189,381.2139196,230.854313,1.651318161,0.795786853,69514,295.4350081,0.733510957,0.986146675,0.876820533,0.774984839,0.005561026,0.001237393,0.600601501,0.991784166,CALI
68552,1014.755,390.4415269,226.0322675,1.727370748,0.815388241,69827,295.437163,0.761485826,0.981740587,0.836580224,0.75667454,0.005695553,0.001151734,0.57255636,0.989017108,CALI
68562,984.765,384.871051,229.5108679,1.676918633,0.802738013,69637,295.4587106,0.788522139,0.984562804,0.888440059,0.767682344,0.005613475,0.001202646,0.589336181,0.988268824,CALI
68564,1007.341,393.5252982,223.2566146,1.762659077,0.823494205,69105,295.4630199,0.724226804,0.992171333,0.849088559,0.750810739,0.005739532,0.001125066,0.563716766,0.993640474,CALI
68566,1008.527,377.992253,234.0837482,1.614773584,0.785168752,69879,295.4673292,0.749109582,0.981210378,0.847117433,0.781675621,0.005512823,0.00126958,0.611016777,0.986653751,CALI
68602,1028.917,393.7589285,223.1578972,1.764485745,0.823898513,69599,295.5448853,0.664876914,0.985675082,0.814302852,0.750573165,0.005739759,0.001123687,0.563360076,0.994040824,CALI
68609,996.685,380.2810679,231.0966916,1.645549598,0.794166905,69346,295.5599633,0.680644841,0.989372134,0.867910833,0.777214509,0.005542729,0.001247576,0.604062393,0.994014627,CALI
68629,992.208,379.4682852,232.654677,1.631036565,0.789999847,69870,295.6030391,0.758264463,0.982238443,0.876016096,0.77899274,0.00552927,0.001255976,0.606829688,0.98976141,CALI
68632,1009.219,390.7563616,226.2789454,1.726879012,0.815271176,69718,295.6094999,0.685634366,0.984422961,0.846770428,0.756505918,0.005693501,0.001150293,0.572301203,0.988294937,CALI
68634,1007.249,385.3609988,229.4238197,1.679690449,0.803468112,70059,295.613807,0.724430559,0.979660001,0.850110704,0.767108784,0.005614724,0.001199323,0.588455886,0.988423732,CALI
68650,1009.473,386.6385507,227.7943899,1.697313752,0.808011828,69527,295.6482619,0.736019384,0.987386195,0.846566328,0.764663175,0.005632026,0.00118775,0.584709772,0.992435937,CALI
68670,1050.566,413.9228612,212.2300571,1.950349856,0.858550792,69637,295.6913248,0.710781269,0.986113704,0.781862221,0.714363357,0.00602771,0.000968297,0.510315006,0.995292798,CALI
68671,1031.577,399.31993,222.3409906,1.79597981,0.830647173,70214,295.6934777,0.760299377,0.978024326,0.81092359,0.740492662,0.005814972,0.001078476,0.548329382,0.984788499,CALI
68678,1006.562,392.7843313,224.7520261,1.747634218,0.820112637,69759,295.7085482,0.805078189,0.984503792,0.851817272,0.7528522,0.005719216,0.001133327,0.566786436,0.990535369,CALI
68728,990.893,387.9058718,226.4992756,1.712614183,0.811823668,69493,295.8161717,0.76815093,0.988991697,0.87960978,0.762597819,0.005644073,0.001177483,0.581555433,0.995980083,CALI
68749,1024.216,391.3524554,226.6710099,1.726521868,0.815186079,70178,295.8613619,0.76838564,0.979637493,0.823556004,0.755997204,0.005692482,0.001146997,0.571531772,0.986762102,CALI
68752,1025.143,403.6652478,218.4574089,1.847798387,0.840903827,69504,295.8678171,0.798059177,0.989180479,0.822103125,0.732953403,0.005871324,0.001045253,0.537220691,0.992675527,CALI
68814,1033.465,383.777292,232.0830135,1.653620772,0.79642784,70564,296.0011926,0.711476427,0.975199819,0.8096459,0.77128376,0.005577023,0.001217416,0.594878638,0.983703673,CALI
68837,1038.354,396.6017422,227.4859959,1.74341168,0.819143955,71427,296.0506554,0.656641102,0.963739202,0.802307623,0.746468368,0.005761462,0.001103464,0.557215025,0.971455182,CALI
68841,991.351,371.9841057,236.2008465,1.574863559,0.772532157,69365,296.0592567,0.801371298,0.992445758,0.880242101,0.795892223,0.005403526,0.001337439,0.63344443,0.99758855,CALI
68843,1007.263,391.8923946,225.7392283,1.736040286,0.817433134,69852,296.0635573,0.807561468,0.985555174,0.852675705,0.755471557,0.005692553,0.001143824,0.570737273,0.990822898,CALI
68879,1030.435,390.322355,227.4152121,1.71634233,0.812734405,70187,296.1409573,0.795553246,0.98136407,0.815183713,0.758708676,0.005666783,0.001158288,0.575638856,0.987993335,CALI
68897,1027.553,400.6362934,220.5823919,1.816265976,0.834782304,69754,296.1796497,0.700229693,0.987713966,0.819977079,0.739273138,0.005815003,0.001071395,0.546524772,0.992634349,CALI
68932,1019.142,400.2697698,222.4790882,1.79913435,0.831300757,70319,296.2548705,0.772684983,0.980275601,0.833990961,0.740138009,0.005806734,0.001074886,0.547804273,0.985573484,CALI
68934,1013.374,400.5776187,221.3945774,1.809337986,0.833388027,70217,296.2591683,0.82252291,0.981728072,0.843536402,0.739579933,0.005811031,0.001072441,0.546978477,0.989668935,CALI
68938,1004.618,384.3498284,229.3453332,1.67585633,0.802457064,69770,296.2677636,0.769955883,0.988075104,0.858354391,0.770828401,0.005575297,0.001214168,0.594176423,0.99575432,CALI
68988,1015.946,384.3988557,230.8984362,1.664796271,0.799493982,70406,296.375184,0.767300634,0.979859671,0.839928213,0.771009538,0.005571967,0.001214583,0.594455707,0.989647645,CALI
69016,1020.332,402.0536158,220.4554229,1.823741101,0.836266346,69950,296.4353225,0.744172004,0.986647605,0.833060676,0.737302964,0.005825513,0.001061935,0.54361566,0.991414223,CALI
69018,1036.307,403.3788349,219.2340715,1.839945918,0.8394129,69793,296.4396176,0.797131077,0.988895735,0.807598253,0.734891353,0.005844545,0.001051533,0.5400653,0.993690944,CALI
69034,990.33,386.0383345,229.1118279,1.684934113,0.804837664,69937,296.4739765,0.761544402,0.98708838,0.884530946,0.767991026,0.005592003,0.001199974,0.589810216,0.993791352,CALI
69057,1015.989,398.4042886,222.611652,1.789682998,0.829330637,70214,296.5233604,0.778984772,0.983521805,0.84069712,0.744277531,0.005769209,0.001092033,0.553949044,0.991393185,CALI
69100,1011.142,377.8914472,233.9976046,1.614937246,0.785218248,70276,296.6156647,0.774828719,0.98326598,0.849304864,0.784922937,0.005468762,0.001280492,0.616104017,0.994969325,CALI
69110,986.633,358.5153661,246.5111808,1.454357425,0.726100217,69898,296.6371267,0.76089709,0.98872643,0.892153292,0.82740422,0.005187605,0.001499746,0.684597743,0.99564981,CALI
69144,997.499,383.3073234,231.6006247,1.655035792,0.796820163,70302,296.7100859,0.744508571,0.983528207,0.873251672,0.774078834,0.005543609,0.001227759,0.599198041,0.991694205,CALI
69189,1010.92,394.55423,225.4710506,1.749910816,0.820631527,70236,296.806622,0.790261787,0.985093115,0.850772298,0.752258117,0.005702557,0.001126463,0.565892274,0.990261011,CALI
69338,1015.684,406.0431256,218.5881833,1.857571253,0.842729428,69920,297.1260398,0.737011054,0.991676201,0.84462504,0.731759809,0.005855997,0.00103575,0.535472417,0.99467817,CALI
69343,1042.187,404.9235883,220.6554619,1.835094336,0.838480818,70228,297.1367526,0.755567904,0.987398189,0.802271173,0.733809442,0.00583943,0.00104444,0.538476298,0.988154804,CALI
69345,1024.41,394.1819523,225.7700803,1.745944156,0.819725905,70535,297.1410376,0.719465886,0.983128943,0.830380989,0.753816951,0.00568436,0.001132205,0.568239996,0.992115301,CALI
69371,996.596,380.2824066,234.1764383,1.623914043,0.787905523,70667,297.196737,0.808143057,0.981660464,0.877706955,0.781515873,0.005481864,0.001261419,0.61076706,0.991833205,CALI
69398,1009.124,392.7793368,225.9440829,1.738391782,0.817981645,70022,297.2545675,0.813518393,0.991088515,0.85638243,0.756797875,0.005659808,0.001145252,0.572743024,0.995651766,CALI
69411,992.04,377.0840491,235.0183466,1.604487712,0.782021151,70029,297.2824079,0.770924963,0.991175085,0.886298059,0.78837174,0.005432627,0.001294535,0.62153,0.997237248,CALI
69462,1001.839,376.0246721,238.4526609,1.576936365,0.77321743,70724,297.3916025,0.749684313,0.982155987,0.869683598,0.790883217,0.005413387,0.001306466,0.625496264,0.986367804,CALI
69471,1069.638,399.1002455,225.0057818,1.77373329,0.825923216,71088,297.410868,0.707386364,0.977253545,0.763026757,0.74520342,0.005744847,0.001092842,0.555328138,0.985004005,CALI
69478,999.119,380.0828991,234.9613656,1.617639982,0.786033012,70380,297.4258514,0.797296367,0.987183859,0.874626711,0.782528896,0.00547055,0.001265355,0.612351473,0.990564226,CALI
69479,1008.56,384.7246167,231.9380636,1.65873859,0.797841135,70402,297.4279918,0.67637238,0.986889577,0.858341169,0.773093218,0.005537279,0.001220123,0.597673123,0.991383474,CALI
69495,1013.931,396.3114601,226.131356,1.7525719,0.821235077,70728,297.4622365,0.737472674,0.982567017,0.849467212,0.750576924,0.005702733,0.001116461,0.563365718,0.987338927,CALI
69501,998.549,382.0129886,232.6773564,1.641814204,0.793107011,70342,297.4750773,0.776243927,0.988044127,0.875915386,0.778704092,0.005496511,0.001246685,0.606380062,0.995563399,CALI
69518,1013.957,393.94202,228.4296567,1.724566003,0.814718959,71385,297.5114564,0.748084539,0.973846046,0.849704773,0.755216355,0.005666763,0.001137104,0.570351743,0.983609225,CALI
69542,1009.509,389.8981014,229.6148576,1.69805258,0.808198684,70904,297.5628075,0.746399055,0.980790929,0.857504979,0.763180961,0.005606656,0.001173259,0.582445179,0.989022538,CALI
69544,1022.185,392.1333697,227.1798887,1.726091918,0.815083553,70244,297.5670864,0.735705142,0.990034736,0.836393258,0.75884153,0.005638637,0.001153342,0.575840468,0.993953578,CALI
69545,996.279,382.5603879,232.859284,1.642882265,0.793410949,70165,297.5692258,0.822784061,0.991163686,0.8804685,0.777835958,0.005500904,0.001242127,0.605028777,0.993991048,CALI
69586,1028.61,396.0922413,227.7141853,1.739427172,0.818222339,71604,297.6569283,0.777757908,0.971817217,0.826476011,0.751483865,0.005692125,0.00111978,0.564727999,0.982303226,CALI
69589,994.969,376.5211208,237.2792032,1.586827314,0.776442343,70481,297.6633445,0.758397088,0.987344107,0.883347044,0.790562144,0.005410641,0.001303685,0.624988504,0.991748829,CALI
69600,1009.582,396.9247148,225.5600601,1.759729602,0.822842757,70818,297.6868696,0.740488552,0.982800983,0.858096056,0.749983205,0.005702941,0.001112973,0.562474807,0.989803568,CALI
69609,997.88,392.4624072,226.3016669,1.734244438,0.817012481,70137,297.7061159,0.8035671,0.992471876,0.878453185,0.758559573,0.005638099,0.001151519,0.575412626,0.997906146,CALI
69624,1048.166,417.3255655,216.0689569,1.931446199,0.855533926,70971,297.7381905,0.788324143,0.981020417,0.796358644,0.713443448,0.00599399,0.00095793,0.509001554,0.983109116,CALI
69637,1008.888,393.4145063,227.6931827,1.72782734,0.815496835,70819,297.7659856,0.740496167,0.983309564,0.859733806,0.756875969,0.005649504,0.001143639,0.572861232,0.989805299,CALI
69648,1038.597,400.3222294,224.724079,1.78139446,0.827573088,71221,297.7895025,0.780710899,0.977913818,0.811380164,0.743874511,0.005747792,0.001085624,0.553349288,0.985733356,CALI
69667,1035.546,404.8892675,222.0585678,1.823344496,0.836188132,71209,297.8301183,0.781896745,0.978345434,0.816390951,0.735584127,0.00581178,0.001049587,0.541084008,0.986582547,CALI
69674,1015.799,400.528512,224.1791261,1.786644987,0.828689711,70720,297.8450806,0.795165598,0.985209276,0.848525789,0.743630158,0.005748608,0.001084352,0.552985812,0.987989328,CALI
69728,1020.06,386.0452276,232.194347,1.662595289,0.798895925,70902,297.9604789,0.72148585,0.983441934,0.842103819,0.771827904,0.005536445,0.001211972,0.595718313,0.990438462,CALI
69819,1001.884,383.379959,234.0775761,1.637832916,0.791967775,71154,298.1548453,0.751736167,0.981237878,0.874074814,0.777700655,0.005491055,0.00123904,0.604818309,0.990591335,CALI
69825,1023.473,392.197274,229.0439144,1.712323486,0.811752361,71138,298.1676562,0.790233137,0.981542917,0.837660483,0.760249181,0.00561686,0.001157437,0.577978817,0.989686702,CALI
69833,1017.734,388.5455472,230.6091543,1.684866103,0.804819997,70911,298.1847366,0.796907452,0.984797845,0.847231309,0.767438306,0.005563925,0.001190515,0.588961554,0.992321358,CALI
69839,1005.156,392.7669525,228.6643822,1.717656894,0.81305388,70663,298.1975462,0.801199982,0.988339018,0.868642226,0.759222598,0.005623891,0.001152639,0.576418954,0.99008999,CALI
69843,1006.281,386.3156069,232.0327908,1.664918159,0.799527019,70899,298.2060857,0.782116461,0.985105573,0.866750706,0.771923475,0.0055312,0.001211424,0.595865851,0.992067876,CALI
69845,1050.03,416.1572514,218.2519252,1.906774711,0.851443831,72211,298.2103553,0.783604277,0.967234909,0.796052611,0.716580942,0.005958297,0.000969087,0.513488247,0.979106403,CALI
69890,1019.567,397.6524029,225.3539828,1.764567894,0.823916662,70522,298.3064059,0.681421538,0.991038258,0.844876759,0.75016875,0.00568969,0.001111487,0.562753153,0.993016146,CALI
69923,1015.485,376.5109885,236.7004154,1.590664671,0.777673793,70617,298.3768233,0.774632752,0.990172338,0.852084944,0.792478394,0.005384652,0.001310048,0.628022004,0.998972415,CALI
69962,1000.601,377.1407444,239.2072993,1.576627241,0.773115444,71574,298.4600225,0.778133689,0.977477855,0.878112612,0.791375705,0.005390651,0.001304223,0.626275507,0.987403024,CALI
69966,1017.515,390.8109652,230.5279676,1.69528656,0.807497657,70935,298.4685544,0.709882305,0.986339607,0.849210332,0.763715916,0.005585727,0.00117216,0.583262001,0.988796231,CALI
69978,1019.805,395.8064047,227.254477,1.74168804,0.818746181,70905,298.4941488,0.709104727,0.986926169,0.84554576,0.754141786,0.005656155,0.00112853,0.568729833,0.990549948,CALI
69993,1026.528,398.0416646,227.8185837,1.747186986,0.820010425,72098,298.5261386,0.679840707,0.970803628,0.834685507,0.749987163,0.005686878,0.001109862,0.562480744,0.982759036,CALI
70006,1013.071,387.8711935,230.873465,1.680016339,0.803553671,70848,298.5538604,0.777326227,0.988115402,0.857166838,0.769724242,0.005540542,0.0011997,0.592475409,0.995368367,CALI
70027,1014.428,381.585578,237.6176307,1.605880746,0.782451726,71890,298.5986363,0.749448832,0.974085408,0.855131549,0.782520759,0.005449121,0.001260346,0.612338739,0.983342991,CALI
70027,1031.138,396.8699555,227.6328042,1.743465564,0.819156368,71427,298.5986363,0.801270096,0.980399569,0.827640628,0.75238408,0.005667385,0.001120265,0.566081804,0.986944132,CALI
70037,1019.075,382.3720768,236.2449618,1.618540662,0.786303437,71309,298.6199558,0.70392482,0.982162139,0.847471504,0.780966953,0.005459572,0.001252763,0.609909382,0.987163135,CALI
70057,1009.313,384.7634657,233.6409592,1.646815126,0.794524037,70989,298.6625902,0.785559704,0.986871205,0.864190854,0.77622388,0.005492149,0.001229901,0.602523512,0.992244833,CALI
70071,1014.005,397.9591302,226.7516836,1.755043773,0.821792861,70912,298.6924307,0.78520602,0.98814023,0.856382899,0.750560568,0.00567937,0.00111179,0.563341166,0.988688405,CALI
70073,1026.93,396.1705544,226.6816972,1.747695378,0.820126607,70866,298.6966934,0.740917357,0.988809867,0.834985421,0.753959854,0.005653683,0.001126949,0.568455461,0.993486982,CALI
70074,1020.42,396.7091017,225.6305717,1.758224069,0.822506491,70656,298.6988247,0.810938422,0.991762908,0.845685431,0.752941698,0.005661288,0.001122381,0.566921201,0.9967745,CALI
70080,1015.39,392.6195818,229.1275079,1.713541885,0.812050945,70817,298.7116123,0.683120833,0.989592894,0.854157961,0.760816898,0.005602448,0.001157919,0.578842352,0.991870615,CALI
70088,1001.046,381.7267159,236.0392725,1.617216965,0.785905815,71072,298.7286615,0.802151645,0.986154885,0.878912138,0.782572058,0.005446392,0.001260045,0.612419025,0.990414438,CALI
70090,1026.526,393.1827706,227.4275671,1.728826349,0.815734085,70820,298.7329237,0.74148127,0.989692177,0.835845515,0.759781318,0.005609684,0.001153115,0.577267651,0.997995526,CALI
70122,1023.764,396.4554433,227.3557115,1.743767248,0.81922584,71191,298.80111,0.727799228,0.984984057,0.840745305,0.753681442,0.005653795,0.001125307,0.568035715,0.990522076,CALI
70124,1011.921,386.9887045,233.2943097,1.658800444,0.797858121,71640,298.8053712,0.788618983,0.978838638,0.860564304,0.772129439,0.005518634,0.001209962,0.59618387,0.988950068,CALI
70145,1006.802,390.7835906,230.0279791,1.698852427,0.808400648,71034,298.8501094,0.785322436,0.987484866,0.869597824,0.764745799,0.005571083,0.001175406,0.584836138,0.993550292,CALI
70188,1041.532,403.257678,224.9807702,1.792409537,0.829902661,71768,298.9416953,0.799589884,0.977984617,0.813069174,0.741316809,0.005745393,0.001070323,0.549550612,0.985019758,CALI
70211,1029.422,389.8259,231.9589183,1.680581643,0.803701945,71738,298.9906716,0.68939751,0.97871421,0.832584136,0.766985138,0.005552205,0.001185204,0.588266201,0.988629379,CALI
70237,1001.22,375.4192475,239.1801656,1.569608611,0.770779916,70832,299.0460264,0.776030848,0.991599842,0.880474505,0.796565515,0.005345035,0.001327444,0.63451662,0.995942751,CALI
70262,1021.176,405.5603048,222.7263649,1.820890423,0.835702865,71533,299.0992425,0.81017942,0.982231977,0.846699246,0.737496345,0.005772114,0.001053305,0.543900859,0.990383865,CALI
70263,1021.678,392.8862427,231.126409,1.69987603,0.808658622,71785,299.101371,0.748179146,0.978797799,0.845879441,0.761292554,0.005591652,0.001158581,0.579566352,0.98519095,CALI
70286,1011.15,383.2150452,235.9828209,1.623910773,0.787904554,71648,299.1503211,0.816595408,0.980990397,0.863868264,0.780633028,0.005452224,0.001248939,0.609387924,0.989591616,CALI
70288,1013.533,391.7922968,229.3745976,1.708089304,0.810708889,70876,299.1545773,0.795185085,0.991703821,0.859835284,0.763554005,0.005574099,0.001168728,0.583014718,0.995841204,CALI
70322,1019.083,400.2240975,226.1837303,1.769464572,0.824993163,71199,299.2269227,0.810142623,0.987682411,0.850906741,0.747648441,0.005691307,0.001096937,0.558978192,0.989092107,CALI
70332,1004.224,377.6639772,237.5478886,1.589843544,0.777411198,70976,299.2481974,0.710510365,0.99092651,0.876398526,0.792366271,0.005369732,0.001305679,0.627844308,0.99817422,CALI
70339,1030.51,395.2689627,230.1508068,1.717434617,0.812999921,72125,299.2630888,0.780226728,0.975237435,0.832341661,0.757112541,0.005619485,0.001138985,0.5732194,0.984466841,CALI
70342,1013.073,382.5846158,236.8221826,1.615493159,0.785386236,71805,299.2694706,0.723668237,0.979625374,0.861277485,0.782230802,0.005438921,0.001256123,0.611885027,0.988496075,CALI
70348,1004.593,390.9888283,230.3667374,1.697245152,0.807994464,70890,299.2822338,0.82366027,0.992354352,0.875954047,0.765449579,0.005557924,0.001176952,0.585913057,0.994438096,CALI
70349,1024.836,398.4616319,227.0425318,1.755008759,0.821784979,71191,299.284361,0.828414979,0.988172662,0.841703333,0.751099572,0.00566407,0.001111984,0.564150566,0.990089185,CALI
70350,1008.987,399.4792389,226.1899153,1.766123119,0.824259691,70996,299.2864881,0.712116611,0.990900896,0.868366027,0.749191595,0.005678454,0.001103523,0.561288046,0.991303795,CALI
70383,1043.44,402.4927719,225.1387841,1.787754044,0.828924124,71642,299.356675,0.676746601,0.98242651,0.812349048,0.743756648,0.005718608,0.001079428,0.553173952,0.98893897,CALI
70419,1051.305,409.8035123,220.3053173,1.860161694,0.843207858,71179,299.4332238,0.688451988,0.989322693,0.80064917,0.730675103,0.005819502,0.001023205,0.533886107,0.993114485,CALI
70445,998.333,379.1073004,238.9717847,1.586410299,0.776307862,71483,299.4884968,0.769722465,0.985479065,0.888196758,0.78998346,0.005381607,0.001292896,0.624073867,0.990037209,CALI
70448,1027.708,396.9221507,227.4069284,1.745426815,0.819607262,71325,299.4948738,0.764741641,0.987704171,0.838183404,0.754543109,0.005634257,0.001126556,0.569335304,0.993733106,CALI
70461,1007.39,394.4824514,229.0611411,1.722170987,0.814144419,71211,299.5225059,0.780748604,0.989467919,0.872495902,0.759279671,0.005598593,0.001147799,0.576505619,0.99284125,CALI
70533,1021.176,400.5976711,226.5240707,1.768455202,0.824772106,71786,299.6754992,0.797659033,0.982545343,0.849964959,0.748070997,0.005679578,0.001097153,0.559610216,0.989645598,CALI
70550,1019.266,395.1254436,229.4974695,1.721698477,0.814030738,71937,299.7116112,0.744575312,0.98071924,0.853359067,0.758522682,0.005600644,0.001143647,0.575356659,0.990590683,CALI
70555,1022.104,399.3988311,229.2301352,1.742348713,0.81889881,72235,299.7222315,0.782553239,0.976742576,0.848686872,0.750433422,0.005660815,0.001107407,0.563150321,0.981204237,CALI
70563,1014.222,393.4801157,229.3722556,1.715465171,0.812520752,71437,299.7392233,0.717351524,0.987765444,0.862026957,0.761764601,0.005576295,0.001158267,0.580285307,0.995459234,CALI
70583,1033.049,403.1133886,224.2776295,1.797385631,0.830938931,71255,299.7816986,0.769129345,0.990569083,0.831128422,0.743665944,0.005711197,0.001077503,0.553039036,0.994024416,CALI
70586,1012.847,382.0235892,236.528212,1.615129062,0.785276235,71626,299.7880693,0.738455422,0.985480133,0.864650792,0.784737063,0.005412172,0.001266042,0.615812258,0.994616274,CALI
70612,1016.702,398.3628876,228.0693472,1.746674389,0.819893162,71873,299.843277,0.775887834,0.982455164,0.858422359,0.752688783,0.005641575,0.001116971,0.566540404,0.989561613,CALI
70626,995.284,375.0609853,241.0058327,1.556231984,0.766220513,71282,299.8729999,0.739849151,0.990797116,0.8959431,0.799531307,0.005310523,0.001338625,0.639250312,0.994821781,CALI
70644,1035.229,389.680282,236.3196772,1.648954021,0.795125402,72782,299.9112109,0.699500951,0.970624605,0.828346968,0.769634043,0.005516113,0.001193851,0.59233656,0.976735753,CALI
70646,1013.02,393.1988626,229.4041948,1.714000317,0.812163096,71261,299.9154562,0.770252295,0.991369753,0.865090219,0.76275769,0.005565763,0.00116212,0.581799294,0.997204174,CALI
70683,1020.247,388.5491637,232.8047958,1.668991235,0.800626078,71378,299.9939845,0.793611407,0.990263106,0.853324442,0.772087583,0.005497067,0.001204972,0.596119235,0.994917778,CALI
70686,1048.179,401.9008212,227.5360397,1.766317203,0.824302425,72526,300.0003508,0.717624365,0.974629788,0.808485735,0.746453689,0.00568572,0.001088872,0.55719311,0.984179776,CALI
70722,1029.555,400.5572151,226.2264628,1.770602829,0.825241923,71420,300.0767353,0.686441418,0.990226827,0.838427074,0.749148247,0.005663828,0.001100426,0.561223095,0.9937032,CALI
70724,1029.749,394.0018235,229.948757,1.713433152,0.812024329,71394,300.0809783,0.73887879,0.990615458,0.838134894,0.761623324,0.005570978,0.001156304,0.580070087,0.993911318,CALI
70731,1017.526,396.3671309,228.4624875,1.734933096,0.81717397,71452,300.0958284,0.777195411,0.98990931,0.858476936,0.757115828,0.005603867,0.001135839,0.573224377,0.994505943,CALI
70731,1016.071,381.866283,238.37611,1.601948631,0.781232836,72273,300.0958284,0.823986486,0.978664231,0.860937351,0.785866262,0.005398853,0.001270211,0.617585782,0.989340697,CALI
70754,1027.569,409.3725229,221.4679481,1.848450425,0.841026657,71552,300.1446164,0.800022614,0.988847272,0.842051926,0.733182125,0.005785857,0.001031324,0.537556029,0.99364567,CALI
70778,1058.993,407.2359155,226.1279334,1.800909377,0.831666788,73027,300.1955171,0.789052397,0.969203171,0.793089083,0.737153836,0.005753708,0.001047997,0.543395777,0.978606551,CALI
70780,1041.775,406.8583193,225.0964452,1.807484428,0.833011873,72535,300.1997585,0.746506354,0.975804784,0.819544537,0.737848396,0.00574821,0.001050947,0.544420256,0.984031135,CALI
70827,1018.237,387.5777049,236.2735765,1.640376849,0.79269686,72309,300.2994126,0.698401586,0.979504626,0.85844201,0.774810854,0.005472175,0.001216529,0.60033186,0.984770484,CALI
70870,1024.464,409.4658998,222.7092943,1.838566734,0.839148788,71660,300.3905567,0.682229496,0.988975719,0.848552844,0.733615563,0.005777704,0.001032308,0.538191794,0.98950153,CALI
70873,1041.884,406.9148243,225.2563867,1.806451885,0.832801757,72616,300.3969145,0.703447112,0.975997025,0.820449667,0.738230452,0.005741465,0.00105189,0.5449842,0.984487735,CALI
70888,1006.981,384.9516749,236.5347872,1.627463256,0.788953274,72031,300.4287018,0.714467133,0.984131832,0.878496499,0.78043225,0.005430421,0.001242665,0.609074497,0.991246364,CALI
70908,1018.387,401.1553564,226.7300931,1.769307951,0.824958891,71865,300.4710795,0.800388297,0.986683365,0.859170598,0.749014253,0.005657406,0.001098392,0.561022351,0.992621306,CALI
